,order_id,payment_sequential,payment_type,payment_installments,payment_value
16026,04af40a6714e5ab254138fcd4863f0c1,1,credit_card,4,47.39
16027,cfbf015b7e4efd77c1a2ee7e337aea60,1,boleto,1,68.04
16028,7e3092871b13383e2bf040db363a846b,1,credit_card,1,3.01
16029,73628c6d02ed8f6134d9752cd7b83c2a,1,credit_card,2,226.23
16030,9a8f4939178c23dddbcf20a52a1fd1c3,1,credit_card,5,112.5
16031,039330ccdc3eeb07d44541457391fcae,1,boleto,1,312.82
16032,2e540bf01ae79edaf953cb61642d5d22,1,credit_card,2,116.24
16033,39afaebde7eee782d3af7b62ead3e32d,1,voucher,1,60.85
16034,f5bda9fe749b2b1529c6ad6dae03145d,1,boleto,1,50.85
16035,41ef253cac66335bdb0b51fb4853f04e,1,credit_card,8,227.44
16036,9dcd7a1aafd5c28e17364a7f52ede762,1,credit_card,3,244.45
16037,5a0523870f53c30566d587fc8969159b,1,credit_card,10,100.34
16038,727140332cb5607e87e03e1501f636b2,1,voucher,1,55.38
16039,c031499c4cbb79432ca006cef2104302,1,credit_card,2,43.09
16040,56e6693f77e4c20487af7d879e980613,1,credit_card,5,185.61
16041,03705afa0a4aabe1a734ddb11c1df3f0,1,credit_card,1,1023.9
16042,bfdd6ac5ada3910d1fbaccc4764fdf7a,1,credit_card,3,325.9
16043,f6fcca1241916be2fda723a7f452aa6f,1,credit_card,3,90.75
16044,754328c1ffda8a8ba227f2851a3772cb,1,debit_card,1,215.49
16045,cc65ff3459f07735c94663725a5ce22b,1,credit_card,1,71.17
16046,bf912d30c6bc748c24a568e024cf1ec4,1,credit_card,1,32.43
16047,dfc9bc36d5db98182f4b1dc41fe8e258,1,credit_card,1,8.1
16048,6d7d0d56c64bb5a9c735dbf24d838bf8,1,credit_card,1,111.32
16049,e1c27845029801e7461bce7d580db092,1,credit_card,10,269.32
16050,8b29c8a606c98ea835750427eeb92ae2,1,boleto,1,147.15
16051,d21d7411b251f35ead1b210dc946ca70,6,voucher,1,50.0
16052,148b8fe4a8be036e41ab3bfe75e5a592,1,boleto,1,153.47
16053,009ac365164f8e06f59d18a08045f6c4,1,credit_card,1,0.88
16054,79b15d097ccbb1f4c75763ad07a8d543,1,credit_card,6,61.38
16055,6f67990385ad635034062e653f7e6493,1,credit_card,1,260.36
16056,c04f17066422db45251777ad10f2eef9,1,credit_card,9,93.1
16057,27dddf4ebdd39e9cf4ec26a3499bd2af,1,credit_card,4,123.53
16058,bdf6784b56b3ef6aee2c4a042e095f62,1,credit_card,9,301.38
16059,e7859e16ed08be3d7231bcb239b8903e,1,credit_card,7,147.34
16060,59f87094523d9fdf75be312f4dc19303,1,credit_card,1,289.02
16061,1f26d6dc18f5315e3177b291a579b492,2,voucher,1,146.9
16062,ab07b6c48672e9876b9f11c746d98d3e,1,credit_card,6,132.48
16063,d90bb9bb62261c6f02505180307b479b,1,credit_card,1,26.44
16064,e2f77cbc6c09acfd09a1b89f50c095ff,1,credit_card,3,271.38
16065,73b6421eab18b6b987243919b98675f8,1,boleto,1,20.29
16066,94cab359d45ddd582953e6e793a9724c,1,credit_card,2,68.26
16067,fd5791a2d231273227d16fbc9fc196f4,1,credit_card,2,71.92
16068,6b1684d215845905bb180301c9562738,1,credit_card,3,139.96
16069,54fa8d2f7c784a6e766cbae8954da562,1,boleto,1,126.23
16070,01e4eeac4002b2e57b7ada6bc3a3c38f,1,credit_card,4,123.5
16071,37cea346e0236a8ce8e083dcd92ddc68,1,boleto,1,135.0
16072,c88fd0ebff880ffd57fe7f6528f8dc6d,1,credit_card,5,266.89
16073,3f27ed06b2513b7e6cad3d148e049bac,1,credit_card,2,144.5
16074,8374f35f0981af1a2b2ebc5cc5ac9859,1,boleto,1,83.13
16075,78445aad6ec7d2d58ab2c71c98f99957,1,credit_card,5,52.51
16076,37732eb932f8b2b2b3d7cef77833eec1,1,credit_card,4,116.97
16077,30192988070ccc8d5f5d40aad62b8ed4,1,credit_card,3,164.62
16078,60b90d12b2451a3a055c8b86ad3478e3,1,credit_card,1,43.09
16079,7cd365ff7ab370ab236b1abfad4e188a,1,boleto,1,49.24
16080,444baeba76a46804ce48bc19d0d45453,1,credit_card,1,55.26
16081,206936fdf08a1d23122f1d36c4e0e064,1,boleto,1,80.2
16082,4c7c393fba69ff5ae2565a9065c284b9,1,credit_card,8,226.14
16083,20aa4f85b1ed8d98e5c742c1a003db9c,3,voucher,1,50.0
16084,baa356809d65f9a3e5eef9a8a51c1f22,1,boleto,1,319.45
16085,ac9394e6566c5245be91e3dd87c8d5e9,1,credit_card,3,234.2
16086,59432b04b996ae5d0d88267d392b8d6b,1,credit_card,10,623.68
16087,0d439757ecfbf3291e45eeed58215fe8,1,credit_card,10,363.14
16088,6ad7cdd50237385fec54699a2834eda3,1,credit_card,1,100.68
16089,149f7e7d7dd01505a6b7f2f5ea5226df,1,debit_card,1,32.78
16090,45ffb70b5ab194d69842178149ef0c70,1,credit_card,2,56.64
16091,75f0605fdfa742b228b0d080be350b26,1,credit_card,1,69.85
16092,a0de51cbad4f3e14a380e07a0b88ee7a,1,boleto,1,59.25
16093,62f22bb8b5c6a5beabbbe1582f4b2dfe,1,credit_card,10,727.47
16094,11d2a4111b0de56991e1ccbeaf4eb0e8,1,credit_card,1,215.86
16095,c7d334c62c1af62c782895cd62d61237,1,credit_card,6,275.47
16096,2d021148258852ee21ec94ddeb0dbe3a,1,credit_card,4,76.83
16097,f48002abf6b605f05930183c385a0394,1,credit_card,1,88.08
16098,eaa950f3b3db6c1a8f5d884992a997c0,1,credit_card,1,118.65
16099,1175cf55b833823e2478956d6bb6e43c,1,credit_card,6,65.81
16100,6224401eebe13e25d470d8d6a9ef225e,1,credit_card,1,15.45
16101,3ae3969a6f3d5e57d4f9fd85868ffefc,1,credit_card,3,34.86
16102,8c8681bafb6d998bc0fea19014904e1f,1,credit_card,1,162.15
16103,be0f8b9e1444dc69d1288a37e32d2895,1,credit_card,1,453.88
16104,2d1e8425264efd28cc7993f5a8ab2c63,1,credit_card,6,409.88
16105,3744d1ae189206fd84cc7e806393dd56,1,credit_card,2,118.35
16106,5af0d05071da235938c82eeee6f707c8,1,credit_card,2,93.28
16107,2c1a279890c82005e7d51b4717cc0080,1,credit_card,1,78.87
16108,0297a2a062d136015afa9f5d9623818f,1,credit_card,1,25.5
16109,931eb9b18a6471d1f635ff15fcbde0ca,1,credit_card,4,87.64
16110,69e9d8330e77c15cc54c8a1b341acaaa,1,boleto,1,163.67
16111,43bc3119f6a029c0b7293bf06ac67f38,1,credit_card,1,42.69
16112,a600cbfa2fc560a5f610401df5ad1c3c,1,credit_card,1,328.82
16113,abe6c06151a1d6382d63f49beb812f40,1,boleto,1,76.83
16114,9b4f84a4215a234a6e69b47e77183d4e,1,credit_card,8,82.73
16115,5c12a7dbc8a84fd45bcd6c752b0f39c7,1,voucher,1,54.09
16116,14056bdb3b58bc2fc12639eff5279f87,1,credit_card,1,55.36
16117,22403c79fdfa9d3b95764cef063e0e56,1,credit_card,1,78.49
16118,3d521dbaec823d745bc7657d32442975,2,voucher,1,21.92
16119,09224348db675e0c2a00ebe2bd9599db,1,credit_card,5,153.7
16120,627efe8e5230eb9f3bb4ecb645c759c5,1,credit_card,10,169.87
16121,78ed13dc9c5f51a880ae17567451dc74,1,credit_card,6,69.06
16122,6d1b9596309214cfb2c38ae9d0d167dc,1,credit_card,1,42.0
16123,d98222e2d133bcdcb2352eb1161ddd30,1,credit_card,1,72.64
16124,f2ef8ad9ee61aaa6334cf0967193a602,1,credit_card,3,35.86
16125,39840651d975d5a257f08661d376e085,1,credit_card,8,319.88
16126,4648e84e6a37cd3e5a3d0597fdd8ec9b,2,voucher,1,50.0
16127,a2df93db5bfc1556857dd71cf685f2f1,1,credit_card,1,81.72
16128,5d84d2af140f3d69293995b16e8f8eeb,1,boleto,1,893.52
16129,2f2515a56e37c1a0693812cc6c009f0a,1,credit_card,6,351.54
16130,92758dbac7384604fdbbd5e1715a1625,1,debit_card,1,67.05
16131,3b39d2ddd9066f382c924cc2c51dc584,1,credit_card,1,53.0
16132,827234ed6a8afe212d1eaaa7183e9c75,1,credit_card,4,86.62
16133,6b0b2d1c9273be37dfc235652a4a3d32,1,credit_card,6,63.0
16134,5a6bd2554afa06bed4854ea73c7e2e33,1,boleto,1,29.69
16135,bd3a4f4d1e523b01043f634836a0b4c5,1,credit_card,4,75.07
16136,c17b02295ec6b4123fc72d0fa23f97d1,1,credit_card,1,32.77
16137,1997b62c6e07059b2059f0b871aeda1f,1,credit_card,1,96.8
16138,f7c507b533e4fabc5e2db5fc7884ab04,1,credit_card,8,117.27
16139,cda58baf4fa440869e819a444c1a65cd,1,boleto,1,298.31
16140,9ce991aaccb4817cc0ca0b4edb5c5ff1,1,credit_card,4,53.78
16141,f6a40045364c9ef1f9405ef1d094c389,1,boleto,1,1478.95
16142,7e6b55f6388682bf51a05d8f13c2d466,1,credit_card,5,740.62
16143,a3a41920ba74a53e1b606c96bfdd6c23,1,boleto,1,96.32
16144,09475a764868b0fa004ced42388fe6c6,1,credit_card,1,52.61
16145,fb7bdd2f11b840e2a9897418aba45fa3,1,debit_card,1,81.51
16146,5d7f0dc1e401127edfe8b79e174a52c8,1,credit_card,3,67.92
16147,401490e646c3921eba7ae1d74f650c29,1,credit_card,2,67.01
16148,3891b49649a70373bb5e93414f86c525,1,credit_card,3,71.14
16149,8d6fb99c2755b4e2d421c15398cb37d1,1,credit_card,3,51.06
16150,e80d26af187e86a23accb193a999be40,1,credit_card,3,144.12
16151,9b75fa68354ea9cd02695d002b82b109,2,voucher,1,30.22
16152,3382c4920abfc57a48aa39d9120f3f67,1,credit_card,1,77.64
16153,fd905a86dde23ea43876bd2c8f266221,1,credit_card,6,411.67
16154,2e98befb6d10b5b83de9d9b4a6f836f9,1,credit_card,1,246.92
16155,1a95dfd9e13740601984c50db97e0848,1,credit_card,3,150.14
16156,133f36e23b4b0a2f8ae2ddd6463ae161,1,credit_card,6,486.95
16157,8526a9a3883c882acce72e212f5b2d17,1,credit_card,1,65.92
16158,40cc859428c50619d8053998d45aa202,1,credit_card,4,137.08
16159,0382be412d28f04f932ae97df15d634e,1,credit_card,3,98.34
16160,e73404e5e601309d2147f91268cc3ac6,1,credit_card,3,32.28
16161,423c157cb61f228b20c08e79cd28b9b9,1,credit_card,8,207.73
16162,fa21f82ef6bb86d2dbc878354e1df49d,1,boleto,1,147.69
16163,39a0e2f723def2e12a51e963006c9242,1,credit_card,2,51.7
16164,22deced3dedb44ec0bb55c504cc4f062,1,credit_card,5,1013.81
16165,7523aef197faf2b745e49e46ae4464ca,1,credit_card,1,79.1
16166,b23014161ca1bc596a96e77112ee5360,1,credit_card,3,43.0
16167,96c3a40e38272781dd5b3dfc4797e8f7,1,credit_card,4,265.84
16168,2279a1470dc48f765e758fbd6a9cdce1,1,credit_card,1,203.08
16169,69219bd2a51085b84942501a7db3aecd,1,boleto,1,80.79
16170,f1daf5f42c9fb7827c086e695b3878d7,1,credit_card,10,190.75
16171,5c2049caca936695cfa43805ebe7d8e3,1,credit_card,4,49.62
16172,fcf235b93f4a81b6f5125059c9793465,1,credit_card,10,242.48
16173,c89639dcbe79b6451bdfa3143a968d57,1,credit_card,10,368.69
16174,8e75defef52610477f8662c16b16498a,1,credit_card,1,46.3
16175,912343626f370ead5ef2e85a9d757e22,1,credit_card,10,3242.84
16176,e4313fe2f9d83782c9426892dc497ea4,1,credit_card,1,19.67
16177,e644e459ff4f578d335168f365b77e6c,1,credit_card,3,99.43
16178,08b3f1bd357ed38db6e89e3e0f3899be,1,boleto,1,36.78
16179,d82fd3fc3c5ceb51ec5f5db847dbe0a9,1,credit_card,1,62.78
16180,378035ea5017f82d47a885f52fff9be1,1,boleto,1,33.42
16181,e11ced871fd97da835073a98ebacbf23,1,credit_card,7,584.42
16182,4adb4da068a3bd12d93a6e1d2deabee2,1,credit_card,8,409.61
16183,4380c4ed9da2c69163359909e4e1510e,1,credit_card,2,173.27
16184,ad71f559c9264f19bdacbc2062847e74,1,credit_card,10,140.16
16185,630c3cacbf294ed8c919a0c6a90bb1fa,1,credit_card,3,32.7
16186,3d2a8a0c9b558d8f3cb7a7cfc23d6874,1,credit_card,5,114.33
16187,f70a0aff17df5a6cdd9a7196128bd354,1,boleto,1,313.19
16188,55d5398213ed7a57e6841a7f436872fd,1,credit_card,1,48.27
16189,01b276e7af1d9e3ed34b431d39f45fa1,1,credit_card,1,121.09
16190,1e5da4d344c0467e7c6f3a90e5ff91b7,1,debit_card,1,198.2
16191,ecd516e4c1c35156559cb25ee815abdf,1,boleto,1,138.6
16192,ab1565bce2736095e4b347db4cfc071f,2,voucher,1,100.0
16193,c7436c65f20daf8cd6e18c35a97867c7,1,credit_card,5,56.9
16194,bdc2873154c5a2699958e9246e2a4c1c,1,credit_card,2,242.44
16195,32c75dfb830b25a968cfd39e54d315a3,1,credit_card,1,104.63
16196,8192ab7fdf1ebdc4ed10c42d0e211ba6,1,credit_card,1,17.28
16197,36b99cb18912a8b79b8b49685d71503a,1,credit_card,1,40.84
16198,b245dc19b0a38d68e93c0901025e08f8,1,credit_card,3,168.33
16199,b488199329eb003825d6c439a19b58e8,1,credit_card,4,151.99
16200,033ce22f1fb407d7cefcdf8d1121706b,1,credit_card,10,165.53
16201,d252e32f481bed5bbbbc4c0c76261939,1,credit_card,1,889.8
16202,6be4d639e28647dfcf1002b1e2f3e84c,1,credit_card,2,249.3
16203,b27251efdb174e33b4c62af317cdc06f,1,boleto,1,161.99
16204,6a6c7d523fd59eb5bbefc007331af717,1,credit_card,1,40.48
16205,5074238c56f199449436a1260aead2fd,1,credit_card,5,109.5
16206,e35f04a0b16431eb95c9f179c004f500,1,credit_card,4,114.52
16207,ab478182632e0212e5edd04806d1238c,1,boleto,1,78.93
16208,540c5ef7f6c23f2547a73029172643da,1,credit_card,7,158.11
16209,afe460f14b2dae859aa56fdaf0753797,1,credit_card,1,76.6
16210,867effa42bd3592c4dbada5a0ebc42bc,1,boleto,1,354.08
16211,ac14a1a3d8c2b071a150eb2990b5ecd8,3,voucher,1,10.93
16212,e91f0371e8b0883c1d93f1e2ceb84e98,1,credit_card,1,65.01
16213,e666d7fa06d295372a716b917c2f94de,1,credit_card,2,43.53
16214,e08e2426828f29c00c09b91a4fd816cd,1,boleto,1,68.3
16215,727412faf7aef5ef3c7e0f03350d80c7,1,boleto,1,83.1
16216,12c860cdab62139623897892199fea4f,1,credit_card,8,884.2
16217,51585e1d994a841c66c0da52ae3ce522,1,credit_card,4,104.79
16218,13f726430863cd4a81b6899e25010475,1,credit_card,4,42.15
16219,26da686e870dc017cfbf9c3ce9f39d55,1,credit_card,3,69.61
16220,570065bfd340aecea7e2c960ec530b6f,1,credit_card,1,60.75
16221,881a958cb19a9f7d316cec8af42685b2,1,credit_card,1,42.78
16222,1c05b5c04855d3158e6e53760add7386,2,voucher,1,50.78
16223,2251c2ae48921e06fee59a7779d9bd47,2,voucher,1,40.11
16224,17510720f670481600a76f4d188d7b5b,1,credit_card,1,30.09
16225,a9d3d5644ade0a1e4724dbb4df266a21,1,credit_card,1,42.78
16226,fa69e8d77e6f9d310a77c7dd43261ce7,1,credit_card,6,72.98
16227,df5c4b3fb5a9eaeacf001d35921abad0,1,credit_card,1,123.89
16228,446f7424265f98943549eb1cb79eceed,1,credit_card,3,82.63
16229,967ed7a1aa1d6b190c903a3daa815f02,1,credit_card,6,212.46
16230,0352796ceb3700a87606f6f19b1d20b3,1,credit_card,3,157.36
16231,23776c3e7fc4d5e5185cb19abb53e653,1,credit_card,4,224.84
16232,d44fefb376d5384ea28694a234f6b020,1,credit_card,7,79.56
16233,2b4bc6bc210c5033966e5f88858ea019,1,credit_card,2,144.31
16234,83df1c60b1394882b9a376fa1ddd152c,1,credit_card,6,65.01
16235,4b90a2d18610d0b0ebb42c4abda69034,1,credit_card,6,398.88
16236,f75f6ef2200a609b9a11d7650ae623f2,3,voucher,1,20.27
16237,1ec801f67c9ddedd7232db3f8045adef,1,boleto,1,107.85
16238,12cfc50e5dd5eb78bd329c22b46da0b1,1,credit_card,6,520.77
16239,004fb5e6f90a178dc74ad2b016649249,1,credit_card,2,143.92
16240,810f2be64366fc23aa96accfc596ce3a,1,credit_card,4,205.28
16241,2d0a9e6d2de5c45b98c59fdd868f2076,1,boleto,1,55.23
16242,03d9b0241efc2b1690172701f6800f21,1,boleto,1,50.83
16243,7c0385a35429f81bba270c85f63f4130,1,credit_card,3,33.71
16244,4da457afd715a9eade1b7b5a2fcc2d9c,1,credit_card,1,113.71
16245,1b7efcda93ef629e74df8b1fcd2b1f92,1,credit_card,3,143.39
16246,92c5a8a87f69af17232b352b1a936553,1,boleto,1,36.29
16247,ece7d8cc8bbc318394b23ef60d9e3c10,1,credit_card,5,205.5
16248,a004b1039c9c568bb02a60cc915a9a5f,1,credit_card,5,159.89
16249,f723300ed4370482630acdfa2d5209a1,1,credit_card,3,256.52
16250,a000067196006b1ac2a467ba2156b22d,1,credit_card,1,71.08
16251,97bbec866dd969e84e907130cbb2fac9,1,credit_card,2,231.62
16252,47a2809ec3c2d8c1263a2e09fb62cbcf,1,credit_card,1,127.53
16253,351c531e51df4db1eedeaaeacb58e0b1,1,credit_card,3,84.64
16254,b6e98ad9c6e0c58c16cd60eafd17c2f3,1,credit_card,2,179.94
16255,aa4634ff761133d98df37cc039021823,2,voucher,1,0.15
16256,a92c33e0fb8e030045104ef9853b1d7c,1,boleto,1,140.08
16257,c7b44077f6d014b67c3164e103e3bf02,1,credit_card,2,104.46
16258,ef66a4451c6f9f04d3656be7e9034f1c,1,credit_card,2,146.25
16259,a493d659436f51198ebdd0ced8ec7d7c,1,credit_card,2,177.69
16260,ab17008d463dbbcc0fac3c3d8d2931e6,1,credit_card,1,35.0
16261,f93716d1c1c9cb98214592c233bef619,1,credit_card,2,68.89
16262,9358fba680f53876f817a00afdb320d7,1,credit_card,2,131.35
16263,6fa25e5deedf726d264d6714ac4a8ab4,1,credit_card,6,323.55
16264,f20cd88d92e87cd00dc985c7d8dfb4d7,1,credit_card,8,215.24
16265,967cde7a2c0b8ea6e85560f633d3e704,1,credit_card,1,96.8
16266,569d4a814b28187752cfacdd96077037,1,credit_card,1,24.68
16267,5cd9d29876c165b99b25582096c9e0cd,1,boleto,1,147.78
16268,654ba98a499a03473f9780e5c7fc227b,1,credit_card,3,72.74
16269,37e63825a987137ad373f0f248f538b8,1,credit_card,2,165.93
16270,20ae21b63b409890b6f852c06d2458f8,1,credit_card,4,197.29
16271,846c2255d0eedb2043aa0b3dc470f32b,5,voucher,1,30.0
16272,d4a4641b9e4409b16a31dd61760e89cc,1,credit_card,1,66.67
16273,c30f0c45d2f4db0380c100d5193d07bb,1,credit_card,10,198.2
16274,2be8f3f9bfd6f4349d7c95dfaa619b21,1,credit_card,1,10.33
16275,edcae211fcaaccf2cfd426f297ebd700,1,credit_card,10,1367.5
16276,8be8ce8df85bfaf2e2a2d5941ad526fd,1,boleto,1,161.55
16277,9d7ecf49e46ed6b1d5caa034b87404a5,1,credit_card,5,126.23
16278,5bfb6e0571dfc12cf4710357871f00ba,1,credit_card,1,104.71
16279,ccf804e764ed5650cd8759557269dc13,14,voucher,1,0.97
16280,51744de0a57048d0c65ad482f60cca46,1,credit_card,3,98.52
16281,6cbe792e9ab88ffb6579d0b28088a988,1,boleto,1,38.09
16282,0f0343a1e7cde1a1ee46f5c8274948d4,1,credit_card,1,37.82
16283,adac3a15974140170bdc3562dac02328,1,credit_card,4,67.5
16284,71e6174ecee5b2562945b98c5fa17cd4,1,credit_card,2,61.46
16285,c8e8f8ab00ec5d13a1d93718f5af9e4a,1,credit_card,1,40.17
16286,9e9877690e22505a32b6bad98f4b2b84,1,credit_card,1,63.2
16287,bf93a9c9cc2879163c62f43f8fb70cec,1,credit_card,3,140.02
16288,3f44a9cda1067ebddb007aa20dd36bb8,1,credit_card,1,84.3
16289,e6a66a8350bb88497954d37688ab123e,6,voucher,1,17.3
16290,ca414766885ef23fbb64dcfffe684699,1,credit_card,5,319.41
16291,ea5b2c0d002d415e1c5e7d7f39c831f5,1,credit_card,1,447.42
16292,94289b7d9dbb9e497157dda056a90418,1,credit_card,3,37.77
16293,3558178e8d339107c501b79be5836b47,2,voucher,1,31.07
16294,b197c69f9dfbfc27ce0254caf81ea16c,1,boleto,1,107.85
16295,d6cfbbc373ed608382eb737609c4c3d1,1,boleto,1,67.44
16296,addef08806ad9aecf14f8577435cc798,1,credit_card,5,119.66
16297,958c6a70e60365b576dd696ad29bbca2,1,credit_card,1,17.94
16298,664aece086c0b955e71ee4f88965a565,1,credit_card,2,61.0
16299,6803ba1b701523000d344241064d9dd4,1,credit_card,1,73.34
16300,50bff5996e5e67f6043d3c38633df3ea,1,credit_card,4,63.1
16301,709e43f97cb2a47fa749503419163710,1,credit_card,6,433.59
16302,676909a2d3e6b18493578ed09d3e9e03,1,credit_card,3,62.62
16303,12c8abab1047518ce64899cb2c2966b7,1,credit_card,1,88.18
16304,e5529743a1c280328cb7fa14a08b69dc,1,credit_card,2,85.52
16305,68ced379f65a3f59a88e81cbba9036cb,1,credit_card,2,36.75
16306,493c6e38e4bd3f2c115a1523a455c47b,1,credit_card,5,85.14
16307,cdde449c1dcdc9aad3adc07b6de6659f,1,credit_card,3,79.05
16308,0b4ff1c8f1d6e97ccd8e3ff14b4a663d,1,credit_card,8,81.02
16309,44c0b18b3b12639acfc54faa7a3f1585,1,credit_card,5,177.93
16310,6f8152f5fff81d90b3824cd6ab230d8d,1,credit_card,1,2.74
16311,2c4ada2e75c2ad41dd93cebb5df5f023,1,credit_card,1,209.06
16312,1be1c706ca05fafa2f99d335601e9293,1,boleto,1,77.89
16313,e83017d68cf294c6dc9386de02a700ee,1,boleto,1,149.4
16314,9f3ff139356a16e68632efe0a4606f17,1,boleto,1,120.3
16315,66ea949bccf5b81da9cf52b48be222ce,1,boleto,1,363.24
16316,e3e1cd5b453de646c076ea5da017da13,1,credit_card,2,112.11
16317,0c41d48612bf91d5aaf2dab6c0f3a3dc,1,credit_card,3,94.4
16318,4800f69c8e5130af7653664ac4172dad,1,credit_card,1,27.77
16319,52a0f6c103d6b2a22b489ebf37c5a504,1,credit_card,1,79.68
16320,a640fed02512517d0d460c194a02f23c,1,credit_card,1,87.64
16321,f2d63838fe6815651b76e2152f1a02ee,1,boleto,1,55.01
16322,f22644ff4e2002aee973a3f3f815b135,1,credit_card,2,27.36
16323,9537e35e835d4ae6b7b219b8b2e36817,1,boleto,1,142.65
16324,5186d475bd6d5839473d5a6b8669638b,1,credit_card,5,380.4
16325,b7be5a34ce10bf066ff8013867a3f004,1,credit_card,1,30.7
16326,6733b557402fde0eb490241ee15fb252,1,credit_card,4,244.75
16327,b7e65c7d814aa068f3b16bf2a1299490,1,credit_card,4,495.93
16328,d9a40c62c40151c4710705c2b92b4a50,1,credit_card,1,96.93
16329,e391c35b78728b170cead56c6a53980a,1,credit_card,2,119.19
16330,a29d9c2b5d06b98ba0b5eca57feec6ca,1,credit_card,4,112.72
16331,74ebbb8c3eef6b29921c0022d89812f1,1,credit_card,1,39.01
16332,3805a46a72cba13fc8a3920d6da681c7,1,credit_card,2,114.7
16333,fa5fda679e9129cc1196e2482c1b58f5,1,boleto,1,95.02
16334,5133357f704cf088de56cd5671858cf8,1,credit_card,3,72.15
16335,bfcf0485f27b28982b084d1d0a4c34f0,1,credit_card,4,44.09
16336,b48b2c58981c8d7d31ec325569338e78,1,boleto,1,133.25
16337,3fe47ae1928a1f0f0dd7e456c400da7b,1,credit_card,1,31.22
16338,d54005052afdbf06d7a1d39cc9e45f92,1,credit_card,8,1648.64
16339,32ac00d8c91b3cc4ba82a3444927032d,1,boleto,1,61.54
16340,a2c43042a0f72bd5959e4360b16b6730,1,credit_card,5,422.16
16341,a2f7b7dd8e50a59d16010e3d5a52b2cd,1,boleto,1,68.02
16342,79e843f791612177a6bb9f948f96f904,1,credit_card,4,83.69
16343,a185e5cd569eb1436c80f83bae2d91bb,1,credit_card,3,285.68
16344,a7d73128b7dc2644c342e7495ebe8e3f,4,voucher,1,4.24
16345,fd0a7f56ae1f27e542b1e79d763c0a75,1,boleto,1,108.39
16346,97f3a84e96f9e837dae9f7e2f4570afe,1,credit_card,1,97.3
16347,e02b879dd0de39526ef78a55f65fa922,1,boleto,1,80.37
16348,fc6fd71961ba15e10fb27b9cda74fdb8,1,boleto,1,320.21
16349,7e844a0812d948cb6f3a7ffa97bde8dd,1,credit_card,7,391.18
16350,4fbc8d6f2f4db3e789d5a876fa349b56,1,credit_card,8,307.24
16351,d44d3aabe5fd82754ca3b4696cdc90e7,1,credit_card,8,300.0
16352,750a04aefe91727a7ab2b2d3f2beba3d,1,credit_card,2,371.32
16353,cb4468949989bffeeb1d3aa03efb25d0,1,credit_card,2,39.6
16354,edbacb2d42b406befd1d4802a1ddf0d6,1,credit_card,6,93.82
16355,614bc59c7d5e038587336616e3198e33,1,credit_card,1,2.22
16356,baa236e595125eae9865b38b2f1b7240,1,credit_card,1,34.42
16357,abc95e6defdc8798b2f646d23e3ffcf9,1,credit_card,2,105.3
16358,a41222506c789f70f25201004288819a,1,credit_card,2,127.04
16359,7de19ba743b2b9a77e6fbb5598ff0efe,1,credit_card,6,188.06
16360,5fc3e04af31e724bfee5ffab7d3b41db,1,credit_card,4,97.44
16361,47a0dd64c37d493b6979b404f36ccc6b,1,credit_card,2,138.5
16362,4c3812e7963e6b0932c6142e3d6a6b85,1,boleto,1,272.52
16363,d3e393e0070015bc43d8c9973d2403e6,1,credit_card,8,391.46
16364,93e41e75d4dfc53553b20b0087738e4d,1,boleto,1,41.78
16365,9212fb06fa8197c71c382ce06e5889ae,1,credit_card,2,163.24
16366,329c5c3b5a57c04d68cda99d7f94403e,1,credit_card,1,39.15
16367,f2e689a11a0a962aa271e7715b516ee2,1,credit_card,3,1768.4
16368,855e1b20c8aa2964bb871fd9cb5458f5,1,credit_card,10,406.87
16369,eb8bb2327b51442c991b414ac3bc397f,1,credit_card,10,719.79
16370,47c5847c6d4b31c6ad25269c40be3ab3,1,credit_card,2,117.04
16371,2fe72d522af94b1264d79a8e6e41f933,1,credit_card,1,118.03
16372,00f7c5b41250e0126ced62d612ff4711,1,boleto,1,80.67
16373,3a096d99346df2d6c043165967ff011d,2,credit_card,1,36.59
16374,9532b1405815b30b0817164c1da6440e,1,boleto,1,64.0
16375,739bb836f89badf6feddbbb049eef241,1,credit_card,5,158.25
16376,5c4ddbfa718a93f4b6b964b9e19472df,1,credit_card,10,181.55
16377,802a4ce6a0333eb94effff686abc8f27,1,credit_card,1,4.77
16378,79825575fbf14d70f89cdf4643ff4e77,1,credit_card,3,59.74
16379,fe537e6a4ecefcef1306d5d67ed38c16,1,credit_card,8,397.36
16380,33c7e7493d8049f7248e39fd3019ed6f,1,credit_card,4,148.06
16381,7fadb5fea409b4722158492cd408177c,1,credit_card,6,111.85
16382,b0ca5afc6c53a1b2bd7c6af809913f9e,1,credit_card,2,81.63
16383,21717aa89515f9499d2c94578f7848f8,1,credit_card,8,390.59
16384,c0331b57bfce1e05165b90ddae683940,1,credit_card,2,143.48
16385,967a1ffa4d1aff6e74e409fd8bc229ce,1,credit_card,4,46.0
16386,e80857672c0e282974edfbb1540c4193,1,credit_card,1,44.09
16387,a2db088616f079ceb7a0e856f8a741ca,1,boleto,1,30.86
16388,58d34816de3da57e9e07d7b34aced1b8,1,credit_card,3,192.83
16389,6319f0da31d079b3614f52149b1632ac,1,credit_card,3,214.12
16390,fc5701b47c62ca3a3f7c2514cd5edc56,1,credit_card,5,82.78
16391,5697c84d8f3e63f51bebf917fa2b72cf,1,credit_card,3,506.22
